Moneda,Fecha,Cambio
COP,22/09/2020,3807.7124
COP,23/09/2020,3842.7469
COP,24/09/2020,3852.5068
COP,25/09/2020,3831.0168
COP,26/09/2020,3831.0168
COP,27/09/2020,3829.6774
COP,28/09/2020,3883.6379
COP,29/09/2020,3857.0019
COP,30/09/2020,3879.979
COP,01/10/2020,3826.7294
COP,02/10/2020,3870.8522
COP,03/10/2020,3871.1492
COP,04/10/2020,3843.8827
COP,05/10/2020,3860.28
COP,06/10/2020,3844.1625
COP,07/10/2020,3829.9051
COP,08/10/2020,3842.2402
COP,09/10/2020,3828.1448
COP,10/10/2020,3830.5611
COP,11/10/2020,3835.0737
COP,12/10/2020,3822.2415
COP,13/10/2020,3842.9296
COP,14/10/2020,3859.3626
COP,15/10/2020,3842.3676
COP,16/10/2020,3848.0973
COP,17/10/2020,3851.2161
COP,18/10/2020,3851.8902
COP,19/10/2020,3846.8214
COP,20/10/2020,3840.1801
COP,21/10/2020,3824.8239
COP,22/10/2020,3769.4555
COP,23/10/2020,3778.7607
COP,24/10/2020,3778.7607
COP,25/10/2020,3783.5624
COP,26/10/2020,3793.4589
COP,27/10/2020,3829.0575
COP,28/10/2020,3804.8339
COP,29/10/2020,3839.5548
COP,30/10/2020,3890.5002
COP,31/10/2020,3859.6166
COP,01/11/2020,3872.2878
COP,02/11/2020,3868.2
COP,03/11/2020,3851.1684
COP,04/11/2020,3808.3049
COP,05/11/2020,3813.0564
COP,06/11/2020,3723.0011
COP,07/11/2020,3755.2143
COP,08/11/2020,3748.778
COP,09/11/2020,3743.4137
COP,10/11/2020,3644.5367
COP,11/11/2020,3627.5747
COP,12/11/2020,3641.0981
COP,13/11/2020,3641.4989
COP,14/11/2020,3641.4992
COP,15/11/2020,3633.7424
COP,16/11/2020,3635.8449
COP,17/11/2020,3649.9277
COP,18/11/2020,3651.5722
COP,19/11/2020,3634.3946
COP,20/11/2020,3650.8591
COP,21/11/2020,3650.6781
COP,22/11/2020,3648.5414
COP,23/11/2020,3650.7303
COP,24/11/2020,3638.9035
COP,25/11/2020,3625.2975
COP,26/11/2020,3615.1934
COP,27/11/2020,3606.7665
COP,28/11/2020,3605.1885
COP,29/11/2020,3605.4038
COP,30/11/2020,3621.9526
COP,01/12/2020,3566.5609
COP,02/12/2020,3528.7236
COP,03/12/2020,3520.487
COP,04/12/2020,3466.4988
COP,05/12/2020,3466.3725
COP,06/12/2020,3480.9679
COP,07/12/2020,3465.5084
COP,08/12/2020,3490.7163
COP,09/12/2020,3499.6106
COP,10/12/2020,3459.8283
COP,11/12/2020,3423.3977
COP,12/12/2020,3423.2671
COP,13/12/2020,3418.0925
COP,14/12/2020,3440.2713
COP,15/12/2020,3429.6726
COP,16/12/2020,3420.1704
COP,17/12/2020,3414.2471
COP,18/12/2020,3419.6261
COP,19/12/2020,3413.5643
COP,20/12/2020,3425.6462
COP,21/12/2020,3398.632
COP,22/12/2020,3445.8499
COP,23/12/2020,3465.5825
COP,24/12/2020,3503.0458
COP,25/12/2020,3515.0014
COP,26/12/2020,3474.8919
COP,27/12/2020,3497.7019
COP,28/12/2020,3508.3204
COP,29/12/2020,3498.6213
COP,30/12/2020,3466.7211
COP,31/12/2020,3438.6845
COP,01/01/2019,3244.4424
COP,02/01/2019,3277.7661
COP,03/01/2019,3223.8409
COP,04/01/2019,3192.8686
COP,05/01/2019,3192.9113
COP,06/01/2019,3245.3351
COP,07/01/2019,3182.3722
COP,08/01/2019,3185.8686
COP,09/01/2019,3125.1768
COP,10/01/2019,3142.2796
COP,11/01/2019,3154.691
COP,12/01/2019,3154.6581
COP,13/01/2019,3157.0249
COP,14/01/2019,3138.8131
COP,15/01/2019,3144.8195
COP,16/01/2019,3135.5237
COP,17/01/2019,3119.531
COP,18/01/2019,3141.46
COP,19/01/2019,3141.46
COP,20/01/2019,3143.0469
COP,21/01/2019,3123.9548
COP,22/01/2019,3125.1706
COP,23/01/2019,3140.4724
COP,24/01/2019,3161.2115
COP,25/01/2019,3155.9213
COP,26/01/2019,3155.8719
COP,27/01/2019,3152.8461
COP,28/01/2019,3145.8434
COP,29/01/2019,3158.3549
COP,30/01/2019,3139.5244
COP,31/01/2019,3174.4497
COP,01/02/2019,3089.9347
COP,02/02/2019,3089.9347
COP,03/02/2019,3109.8064
COP,04/02/2019,3095.416
COP,05/02/2019,3091.3261
COP,06/02/2019,3114.6632
COP,07/02/2019,3102.7354
COP,08/02/2019,3118.7452
COP,09/02/2019,3118.7948
COP,10/02/2019,3121.819
COP,11/02/2019,3126.3123
COP,12/02/2019,3124.3553
COP,13/02/2019,3144.7884
COP,14/02/2019,3133.8508
COP,15/02/2019,3144.5539
COP,16/02/2019,3144.5155
COP,17/02/2019,3144.8473
COP,18/02/2019,3139.0453
COP,19/02/2019,3117.9859
COP,20/02/2019,3112.7838
COP,21/02/2019,3113.6269
COP,22/02/2019,3123.0394
COP,23/02/2019,3122.9294
COP,24/02/2019,3123.0938
COP,25/02/2019,3108.7727
COP,26/02/2019,3097.1018
COP,27/02/2019,3087.6474
COP,28/02/2019,3082.5316
COP,01/03/2019,3083.2882
COP,02/03/2019,3083.3477
COP,03/03/2019,3084.5295
COP,04/03/2019,3094.6744
COP,05/03/2019,3103.1272
COP,06/03/2019,3097.1787
COP,07/03/2019,3136.1754
COP,08/03/2019,3136.178
COP,09/03/2019,3136.1491
COP,10/03/2019,3137.9831
COP,11/03/2019,3170.0196
COP,12/03/2019,3168.7374
COP,13/03/2019,3140.2338
COP,14/03/2019,3143.4453
COP,15/03/2019,3134.7076
COP,16/03/2019,3134.7076
COP,17/03/2019,3141.1124
COP,18/03/2019,3125.917
COP,19/03/2019,3100.3919
COP,20/03/2019,3079.0653
COP,21/03/2019,3092.6886
COP,22/03/2019,3083.0497
COP,23/03/2019,3083.0499
COP,24/03/2019,3089.3584
COP,25/03/2019,3129.8943
COP,26/03/2019,3142.6032
COP,27/03/2019,3164.1636
COP,28/03/2019,3175.9854
COP,29/03/2019,3175.0541
COP,30/03/2019,3175.0798
COP,31/03/2019,3177.3703
COP,01/04/2019,3195.5312
COP,02/04/2019,3141.5382
COP,03/04/2019,3146.872
COP,04/04/2019,3124.4893
COP,05/04/2019,3128.5062
COP,06/04/2019,3128.5062
COP,07/04/2019,3132.3874
COP,08/04/2019,3119.8615
COP,09/04/2019,3118.5558
COP,10/04/2019,3102.6585
COP,11/04/2019,3101.9069
COP,12/04/2019,3118.8097
COP,13/04/2019,3115.7078
COP,14/04/2019,3123.4303
COP,15/04/2019,3123.4947
COP,16/04/2019,3145.8703
COP,17/04/2019,3166.9278
COP,18/04/2019,3162.6824
COP,19/04/2019,3160.1722
COP,20/04/2019,3160.1722
COP,21/04/2019,3160.6377
COP,22/04/2019,3156.6091
COP,23/04/2019,3180.4146
COP,24/04/2019,3194.6159
COP,25/04/2019,3220.3791
COP,26/04/2019,3226.767
COP,27/04/2019,3226.7149
COP,28/04/2019,3230.6473
COP,29/04/2019,3219.8148
COP,30/04/2019,3251.8282
COP,01/05/2019,3254.8474
COP,02/05/2019,3239.7424
COP,03/05/2019,3240.4231
COP,04/05/2019,3240.4231
COP,05/05/2019,3243.8197
COP,06/05/2019,3237.5253
COP,07/05/2019,3256.5251
COP,08/05/2019,3303.1444
COP,09/05/2019,3285.0022
COP,10/05/2019,3276.4587
COP,11/05/2019,3276.4587
COP,12/05/2019,3276.5007
COP,13/05/2019,3274.7229
COP,14/05/2019,3311.2032
COP,15/05/2019,3287.9746
COP,16/05/2019,3294.3498
COP,17/05/2019,3299.4697
COP,18/05/2019,3299.4697
COP,19/05/2019,3300.8731
COP,20/05/2019,3316.3654
COP,21/05/2019,3347.0947
COP,22/05/2019,3345.0046
COP,23/05/2019,3322.2534
COP,24/05/2019,3358.498
COP,25/05/2019,3371.906
COP,26/05/2019,3370.8096
COP,27/05/2019,3358.5912
COP,28/05/2019,3366.4295
COP,29/05/2019,3382.4733
COP,30/05/2019,3353.9802
COP,31/05/2019,3349.3403
COP,01/06/2019,3349.3403
COP,02/06/2019,3356.8455
COP,03/06/2019,3361.2213
COP,04/06/2019,3376.6011
COP,05/06/2019,3301.5549
COP,06/06/2019,3292.9309
COP,07/06/2019,3268.618
COP,08/06/2019,3268.4968
COP,09/06/2019,3274.0413
COP,10/06/2019,3267.2096
COP,11/06/2019,3254.7141
COP,12/06/2019,3263.4021
COP,13/06/2019,3270.5497
COP,14/06/2019,3276.2238
COP,15/06/2019,3276.297
COP,16/06/2019,3282.7576
COP,17/06/2019,3272.4292
COP,18/06/2019,3288.2264
COP,19/06/2019,3246.9802
COP,20/06/2019,3243.6714
COP,21/06/2019,3169.5819
COP,22/06/2019,3169.5819
COP,23/06/2019,3175.1126
COP,24/06/2019,3201.7792
COP,25/06/2019,3197.1899
COP,26/06/2019,3189.0254
COP,27/06/2019,3188.1961
COP,28/06/2019,3195.7024
COP,29/06/2019,3195.7024
COP,30/06/2019,3201.8072
COP,01/07/2019,3226.9907
COP,02/07/2019,3208.3265
COP,03/07/2019,3214.0178
COP,04/07/2019,3195.6513
COP,05/07/2019,3209.7431
COP,06/07/2019,3202.8709
COP,07/07/2019,3204.0039
COP,08/07/2019,3211.9736
COP,09/07/2019,3216.2572
COP,10/07/2019,3205.9245
COP,11/07/2019,3210.1095
COP,12/07/2019,3190.8601
COP,13/07/2019,3190.8601
COP,14/07/2019,3195.0638
COP,15/07/2019,3197.2733
COP,16/07/2019,3194.3224
COP,17/07/2019,3198.4207
COP,18/07/2019,3173.9718
COP,19/07/2019,3178.0414
COP,20/07/2019,3178.2
COP,21/07/2019,3182.7089
COP,22/07/2019,3185.39
COP,23/07/2019,3186.4207
COP,24/07/2019,3193.0633
COP,25/07/2019,3197.5622
COP,26/07/2019,3212.8214
COP,27/07/2019,3212.8214
COP,28/07/2019,3217.3001
COP,29/07/2019,3233.1287
COP,30/07/2019,3281.8644
COP,31/07/2019,3321.2202
COP,01/08/2019,3267.631
COP,02/08/2019,3330.8343
COP,03/08/2019,3330.8343
COP,04/08/2019,3337.9242
COP,05/08/2019,3368.4429
COP,06/08/2019,3456.4855
COP,07/08/2019,3421.9051
COP,08/08/2019,3451.8596
COP,09/08/2019,3336.9326
COP,10/08/2019,3336.9326
COP,11/08/2019,3369.4289
COP,12/08/2019,3390.0011
COP,13/08/2019,3439.7852
COP,14/08/2019,3423.67
COP,15/08/2019,3472.4003
COP,16/08/2019,3466.4308
COP,17/08/2019,3466.4308
COP,18/08/2019,3465.1854
COP,19/08/2019,3443.1647
COP,20/08/2019,3430.5128
COP,21/08/2019,3411.333
COP,22/08/2019,3382.8363
COP,23/08/2019,3334.4816
COP,24/08/2019,3334.4551
COP,25/08/2019,3359.9647
COP,26/08/2019,3430.6511
COP,27/08/2019,3439.1906
COP,28/08/2019,3473.1358
COP,29/08/2019,3481.8171
COP,30/08/2019,3448.5218
COP,31/08/2019,3448.5218
COP,01/09/2019,3454.4693
COP,02/09/2019,3443.0675
COP,03/09/2019,3432.7864
COP,04/09/2019,3437.5797
COP,05/09/2019,3401.2098
COP,06/09/2019,3347.5239
COP,07/09/2019,3346.93
COP,08/09/2019,3379.4871
COP,09/09/2019,3347.5098
COP,10/09/2019,3368.9745
COP,11/09/2019,3362.4111
COP,12/09/2019,3365.2337
COP,13/09/2019,3345.8099
COP,14/09/2019,3345.8143
COP,15/09/2019,3369.7998
COP,16/09/2019,3373.7773
COP,17/09/2019,3350.5373
COP,18/09/2019,3388.9667
COP,19/09/2019,3379.0438
COP,20/09/2019,3393.2858
COP,21/09/2019,3393.2858
COP,22/09/2019,3392.842
COP,23/09/2019,3414.112
COP,24/09/2019,3429.7408
COP,25/09/2019,3450.2658
COP,26/09/2019,3435.1486
COP,27/09/2019,3446.3857
COP,28/09/2019,3446.4832
COP,29/09/2019,3445.5337
COP,30/09/2019,3467.5822
COP,01/10/2019,3469.6777
COP,02/10/2019,3484.0431
COP,03/10/2019,3490.7992
COP,04/10/2019,3451.3281
COP,05/10/2019,3451.2511
COP,06/10/2019,3450.7643
COP,07/10/2019,3435.8341
COP,08/10/2019,3460.4389
COP,09/10/2019,3450.8964
COP,10/10/2019,3472.7543
COP,11/10/2019,3460.0904
COP,12/10/2019,3460.0904
COP,13/10/2019,3461.4885
COP,14/10/2019,3429.9541
COP,15/10/2019,3423.7406
COP,16/10/2019,3436.8418
COP,17/10/2019,3453.8243
COP,18/10/2019,3425.9807
COP,19/10/2019,3425.9807
COP,20/10/2019,3443.542
COP,21/10/2019,3430.0956
COP,22/10/2019,3452.9225
COP,23/10/2019,3423.2265
COP,24/10/2019,3399.0079
COP,25/10/2019,3416.1156
COP,26/10/2019,3416.2453
COP,27/10/2019,3414.9748
COP,28/10/2019,3395.1917
COP,29/10/2019,3371.8471
COP,30/10/2019,3364.4282
COP,31/10/2019,3388.8217
COP,01/11/2019,3368.7487
COP,02/11/2019,3376.4055
COP,03/11/2019,3376.3035
COP,04/11/2019,3332.6133
COP,05/11/2019,3334.9399
COP,06/11/2019,3314.8747
COP,07/11/2019,3347.0195
COP,08/11/2019,3321.9948
COP,09/11/2019,3321.9948
COP,10/11/2019,3320.8692
COP,11/11/2019,3336.5247
COP,12/11/2019,3339.8235
COP,13/11/2019,3409.7766
COP,14/11/2019,3419.0258
COP,15/11/2019,3447.8419
COP,16/11/2019,3447.875
COP,17/11/2019,3447.3708
COP,18/11/2019,3423.0222
COP,19/11/2019,3442.9916
COP,20/11/2019,3433.5832
COP,21/11/2019,3451.0404
COP,22/11/2019,3425.4982
COP,23/11/2019,3425.4982
COP,24/11/2019,3434.4062
COP,25/11/2019,3427.3061
COP,26/11/2019,3434.6911
COP,27/11/2019,3478.1703
COP,28/11/2019,3502.8936
COP,29/11/2019,3505.5322
COP,30/11/2019,3505.5336
COP,01/12/2019,3505.8337
COP,02/12/2019,3496.8695
COP,03/12/2019,3506.5128
COP,04/12/2019,3499.4227
COP,05/12/2019,3465.941
COP,06/12/2019,3469.7382
COP,07/12/2019,3469.7382
COP,08/12/2019,3469.6919
COP,09/12/2019,3426.9981
COP,10/12/2019,3414.9652
COP,11/12/2019,3390.9177
COP,12/12/2019,3360.4056
COP,13/12/2019,3389.8497
COP,14/12/2019,3389.8497
COP,15/12/2019,3388.5271
COP,16/12/2019,3388.841
COP,17/12/2019,3357.0715
COP,18/12/2019,3345.5972
COP,19/12/2019,3328.8864
COP,20/12/2019,3321.0875
COP,21/12/2019,3321.0875
COP,22/12/2019,3321.666
COP,23/12/2019,3328.9274
COP,24/12/2019,3306.7819
COP,25/12/2019,3304.7281
COP,26/12/2019,3303.9122
COP,27/12/2019,3281.2352
COP,28/12/2019,3281.2358
COP,29/12/2019,3278.5112
COP,30/12/2019,3297.0223
COP,31/12/2019,3285.7563
CNY,01/01/2024,7.0789
CNY,02/01/2024,7.0988
CNY,03/01/2024,7.1113
CNY,04/01/2024,7.1206
CNY,05/01/2024,7.1008
CNY,06/01/2024,7.1011
CNY,07/01/2024,7.1003
CNY,08/01/2024,7.1054
CNY,09/01/2024,7.113
CNY,10/01/2024,7.1712
CNY,11/01/2024,7.0992
CNY,12/01/2024,7.1089
CNY,13/01/2024,7.1126
CNY,14/01/2024,7.1117
CNY,15/01/2024,7.1077
CNY,16/01/2024,7.1257
CNY,17/01/2024,7.1264
CNY,18/01/2024,7.125
CNY,19/01/2024,7.1166
CNY,20/01/2024,7.1155
CNY,21/01/2024,7.1174
CNY,22/01/2024,7.1936
CNY,23/01/2024,7.0899
CNY,24/01/2024,7.0911
CNY,25/01/2024,7.0906
CNY,26/01/2024,7.0975
CNY,27/01/2024,7.0969
CNY,28/01/2024,7.0958
CNY,29/01/2024,7.0946
CNY,30/01/2024,7.1043
CNY,31/01/2024,7.1046
CNY,01/02/2024,7.0982
CNY,02/02/2024,7.1232
CNY,03/02/2024,7.1915
CNY,04/02/2024,7.1224
CNY,05/02/2024,7.1191
CNY,06/02/2024,7.1081
CNY,07/02/2024,7.1138
CNY,08/02/2024,7.1156
CNY,09/02/2024,7.1804
CNY,10/02/2024,7.1222
CNY,11/02/2024,7.1407
CNY,12/02/2024,7.1934
CNY,13/02/2024,7.1897
CNY,14/02/2024,7.1778
CNY,15/02/2024,7.1151
CNY,16/02/2024,7.1191
CNY,17/02/2024,7.1193
CNY,18/02/2024,7.1178
CNY,19/02/2024,7.1975
CNY,20/02/2024,7.1898
CNY,21/02/2024,7.1886
CNY,22/02/2024,7.1941
CNY,23/02/2024,7.1954
CNY,24/02/2024,7.1949
CNY,25/02/2024,7.1503
CNY,26/02/2024,7.1979
CNY,27/02/2024,7.1983
CNY,28/02/2024,7.1974
CNY,29/02/2024,7.1881
CNY,01/03/2024,7.1968
CNY,02/03/2024,7.1964
CNY,03/03/2024,7.1511
CNY,04/03/2024,7.2009
CNY,05/03/2024,7.197
CNY,06/03/2024,7.1974
CNY,07/03/2024,7.1936
CNY,08/03/2024,7.1862
CNY,09/03/2024,7.1857
CNY,10/03/2024,7.1411
CNY,11/03/2024,7.1826
CNY,12/03/2024,7.1822
CNY,13/03/2024,7.187
CNY,14/03/2024,7.1932
CNY,15/03/2024,7.196
CNY,16/03/2024,7.1959
CNY,17/03/2024,7.1331
CNY,18/03/2024,7.1988
CNY,19/03/2024,7.1986
CNY,20/03/2024,7.1986
CNY,21/03/2024,7.2005
CNY,22/03/2024,7.2291
CNY,23/03/2024,7.2286
CNY,24/03/2024,7.1856
CNY,25/03/2024,7.2089
CNY,26/03/2024,7.2181
CNY,27/03/2024,7.227
CNY,28/03/2024,7.2277
CNY,29/03/2024,7.2215
CNY,30/03/2024,7.2207
CNY,31/03/2024,7.1642
CNY,01/04/2024,7.2324
CNY,02/04/2024,7.2348
CNY,03/04/2024,7.2356
CNY,04/04/2024,7.2348
CNY,05/04/2024,7.2323
CNY,06/04/2024,7.2324
CNY,07/04/2024,7.0921
CNY,08/04/2024,7.231
CNY,09/04/2024,7.2322
CNY,10/04/2024,7.2328
CNY,11/04/2024,7.2371
CNY,12/04/2024,7.2368
CNY,13/04/2024,7.2366
CNY,14/04/2024,7.1823
CNY,15/04/2024,7.2382
CNY,16/04/2024,7.2375
CNY,17/04/2024,7.2388
CNY,18/04/2024,7.2379
CNY,19/04/2024,7.2395
CNY,20/04/2024,7.2393
CNY,21/04/2024,7.1005
CNY,22/04/2024,7.2432
CNY,23/04/2024,7.2451
CNY,24/04/2024,7.2457
CNY,25/04/2024,7.2396
CNY,26/04/2024,7.2456
CNY,27/04/2024,7.2456
CNY,28/04/2024,7.1709
CNY,29/04/2024,7.2392
CNY,30/04/2024,7.241
CNY,01/05/2024,7.2409
CNY,02/05/2024,7.2387
CNY,03/05/2024,7.2375
CNY,04/05/2024,7.2373
CNY,05/05/2024,7.2372
CNY,06/05/2024,7.2102
CNY,07/05/2024,7.097
CNY,08/05/2024,7.2246
CNY,09/05/2024,7.2195
CNY,10/05/2024,7.2268
CNY,11/05/2024,7.2267
CNY,12/05/2024,7.0908
CNY,13/05/2024,7.2334
CNY,14/05/2024,7.233
CNY,15/05/2024,7.2194
CNY,16/05/2024,7.2182
CNY,17/05/2024,7.2236
CNY,18/05/2024,7.2232
CNY,19/05/2024,7.0915
CNY,20/05/2024,7.234
CNY,21/05/2024,7.0941
CNY,22/05/2024,7.1098
CNY,23/05/2024,7.1249
CNY,24/05/2024,7.2415
CNY,25/05/2024,7.1105
CNY,26/05/2024,7.1112
CNY,27/05/2024,7.2434
CNY,28/05/2024,7.1099
CNY,29/05/2024,7.1124
CNY,30/05/2024,7.1018
CNY,31/05/2024,7.1072
CNY,01/06/2024,7.1059
CNY,02/06/2024,7.1597
CNY,03/06/2024,7.1382
CNY,04/06/2024,7.0999
CNY,05/06/2024,7.1946
CNY,06/06/2024,7.2376
CNY,07/06/2024,7.2466
CNY,08/06/2024,7.246
CNY,09/06/2024,7.1076
CNY,10/06/2024,7.1072
CNY,11/06/2024,7.1103
CNY,12/06/2024,7.2407
CNY,13/06/2024,7.2524
CNY,14/06/2024,7.2553
CNY,15/06/2024,7.2548
CNY,16/06/2024,7.1104
CNY,17/06/2024,7.2561
CNY,18/06/2024,7.2537
CNY,19/06/2024,7.2577
CNY,20/06/2024,7.2603
CNY,21/06/2024,7.2613
CNY,22/06/2024,7.261
CNY,23/06/2024,7.2612
CNY,24/06/2024,7.2587
CNY,25/06/2024,7.2625
CNY,26/06/2024,7.265
CNY,27/06/2024,7.2683
CNY,28/06/2024,7.2673
CNY,29/06/2024,7.2673
CNY,30/06/2024,7.268
CNY,01/07/2024,7.2684
CNY,02/07/2024,7.2701
CNY,03/07/2024,7.2699
CNY,04/07/2024,7.2672
CNY,05/07/2024,7.2688
CNY,06/07/2024,7.2688
CNY,07/07/2024,7.2699
CNY,08/07/2024,7.2679
CNY,09/07/2024,7.2726
CNY,10/07/2024,7.2752
CNY,11/07/2024,7.2576
CNY,12/07/2024,7.2504
CNY,13/07/2024,7.2502
CNY,14/07/2024,7.2496
CNY,15/07/2024,7.2599
CNY,16/07/2024,7.1393
CNY,17/07/2024,7.2602
CNY,18/07/2024,7.2599
CNY,19/07/2024,7.2702
CNY,20/07/2024,7.27
CNY,21/07/2024,7.2701
CNY,22/07/2024,7.2738
CNY,23/07/2024,7.2747
CNY,24/07/2024,7.2626
CNY,25/07/2024,7.2315
CNY,26/07/2024,7.2504
CNY,27/07/2024,7.2502
CNY,28/07/2024,7.2504
CNY,29/07/2024,7.2597
CNY,30/07/2024,7.2515
CNY,31/07/2024,7.2187
CNY,01/08/2024,7.2443
CNY,02/08/2024,7.1588
CNY,03/08/2024,7.1592
CNY,04/08/2024,7.1594
CNY,05/08/2024,7.1276
CNY,06/08/2024,7.13
CNY,07/08/2024,7.1813
CNY,08/08/2024,7.1759
CNY,09/08/2024,7.1656
CNY,10/08/2024,7.1667
CNY,11/08/2024,7.167
CNY,12/08/2024,7.1751
CNY,13/08/2024,7.1539
CNY,14/08/2024,7.1386
CNY,15/08/2024,7.1663
CNY,16/08/2024,7.1651
CNY,17/08/2024,7.1653
CNY,18/08/2024,7.1649
CNY,19/08/2024,7.1362
CNY,20/08/2024,7.1369
CNY,21/08/2024,7.1331
CNY,22/08/2024,7.1454
CNY,23/08/2024,7.1231
CNY,24/08/2024,7.1234
CNY,25/08/2024,7.1213
CNY,26/08/2024,7.1205
CNY,27/08/2024,7.1241
CNY,28/08/2024,7.1254
CNY,29/08/2024,7.0974
CNY,30/08/2024,7.0931
CNY,31/08/2024,7.0934
CNY,01/09/2024,7.0932
CNY,02/09/2024,7.1179
CNY,03/09/2024,7.1222
CNY,04/09/2024,7.1128
CNY,05/09/2024,7.0924
CNY,06/09/2024,7.0867
CNY,07/09/2024,7.0889
CNY,08/09/2024,7.0899
CNY,09/09/2024,7.1151
CNY,10/09/2024,7.1214
CNY,11/09/2024,7.1201
CNY,12/09/2024,7.1187
CNY,13/09/2024,7.0936
CNY,14/09/2024,7.0938
CNY,15/09/2024,7.0941
CNY,16/09/2024,7.0934
CNY,17/09/2024,7.0932
CNY,18/09/2024,7.0826
CNY,19/09/2024,7.068
CNY,20/09/2024,7.0519
CNY,21/09/2024,7.0519
CNY,22/09/2024,7.0524
CNY,23/09/2024,7.052
CNY,24/09/2024,7.0314
CNY,25/09/2024,7.0329
CNY,26/09/2024,7.0106
CNY,27/09/2024,7.0117
CNY,28/09/2024,7.0117
CNY,29/09/2024,7.0115
CNY,30/09/2024,7.0182
CNY,01/10/2024,7.0314
CNY,02/10/2024,7.0393
CNY,03/10/2024,7.0458
CNY,04/10/2024,7.0498
CNY,05/10/2024,7.0498
CNY,06/10/2024,7.0245
CNY,07/10/2024,7.0206
CNY,08/10/2024,7.0582
CNY,09/10/2024,7.0824
CNY,10/10/2024,7.0805
CNY,11/10/2024,7.0662
CNY,12/10/2024,7.0662
CNY,13/10/2024,7.0593
CNY,14/10/2024,7.0872
CNY,15/10/2024,7.1178
CNY,16/10/2024,7.1194
CNY,17/10/2024,7.1239
CNY,18/10/2024,7.1018
CNY,19/10/2024,7.1018
CNY,20/10/2024,7.1017
CNY,21/10/2024,7.1197
CNY,22/10/2024,7.1234
CNY,23/10/2024,7.1269
CNY,24/10/2024,7.1188
CNY,25/10/2024,7.1211
CNY,26/10/2024,7.1211
CNY,27/10/2024,7.1206
CNY,28/10/2024,7.1283
CNY,29/10/2024,7.1292
CNY,30/10/2024,7.1161
CNY,31/10/2024,7.121
CNY,01/11/2024,7.1225
CNY,02/11/2024,7.1229
CNY,03/11/2024,7.1268
CNY,04/11/2024,7.0988
CNY,05/11/2024,7.1031
CNY,06/11/2024,7.1779
CNY,07/11/2024,7.1426
CNY,08/11/2024,7.1792
CNY,09/11/2024,7.1795
CNY,10/11/2024,7.1793
CNY,11/11/2024,7.2127
CNY,12/11/2024,7.2323
CNY,13/11/2024,7.2243
CNY,14/11/2024,7.2304
CNY,15/11/2024,7.2325
CNY,16/11/2024,7.2325
CNY,17/11/2024,7.2326
CNY,18/11/2024,7.2364
CNY,19/11/2024,7.2389
CNY,20/11/2024,7.245
CNY,21/11/2024,7.235
CNY,22/11/2024,7.243
CNY,23/11/2024,7.2433
CNY,24/11/2024,7.2419
CNY,25/11/2024,7.2456
CNY,26/11/2024,7.2457
CNY,27/11/2024,7.2471
CNY,28/11/2024,7.2443
CNY,29/11/2024,7.2417
CNY,30/11/2024,7.242
CNY,01/12/2024,7.2438
CNY,02/12/2024,7.2715
CNY,03/12/2024,7.2847
CNY,04/12/2024,7.2639
CNY,05/12/2024,7.2601
CNY,06/12/2024,7.2703
CNY,07/12/2024,7.2703
CNY,08/12/2024,7.2701
CNY,09/12/2024,7.2613
CNY,10/12/2024,7.2498
CNY,11/12/2024,7.2609
CNY,12/12/2024,7.2689
CNY,13/12/2024,7.2761
CNY,14/12/2024,7.2721
CNY,15/12/2024,7.2756
CNY,16/12/2024,7.2826
CNY,17/12/2024,7.2851
CNY,18/12/2024,7.2865
CNY,19/12/2024,7.2966
CNY,20/12/2024,7.2964
CNY,21/12/2024,7.2967
CNY,22/12/2024,7.2969
CNY,23/12/2024,7.2986
CNY,24/12/2024,7.2956
CNY,25/12/2024,7.2982
CNY,26/12/2024,7.2981
CNY,27/12/2024,7.2988
CNY,28/12/2024,7.2988
CNY,29/12/2024,7.299
CNY,30/12/2024,7.2993
CNY,31/12/2024,7.2979
